measure,sctn_increment,call_num,col_num,shelf_num,section_num,range_num,runsum,col_num2,shelf_per_section,section_per_range,way,units_into,pretty_waypoint
18.0,,,4,2438,353,49,64454.0,04,6,5,2491,18.786994362133555,The last book from this shelf goes 18.8 in/cm into shelf 2491
21.0,,,4,2439,353,49,64475.0,04,7,5,2492,13.720245944714407,The last book from this shelf goes 13.7 in/cm into shelf 2492
22.0,x,,4,2440,354,49,64497.0,04,1,6,2493,9.653497527295258,The last book from this shelf goes 9.7 in/cm into shelf 2493
18.0,,,4,2441,354,49,64515.0,04,2,6,2494,1.5867491098761093,The last book from this shelf goes 1.6 in/cm into shelf 2494
20.0,,,4,2442,354,49,64535.0,04,3,6,2494,21.58674910987611,The last book from this shelf goes 21.6 in/cm into shelf 2494
17.0,,,4,2443,354,49,64552.0,04,4,6,2495,12.52000069245696,The last book from this shelf goes 12.5 in/cm into shelf 2495
21.0,,,4,2444,354,49,64573.0,04,5,6,2496,7.453252275037812,The last book from this shelf goes 7.5 in/cm into shelf 2496
21.0,,,4,2445,354,49,64594.0,04,6,6,2497,2.3865038576186635,The last book from this shelf goes 2.4 in/cm into shelf 2497
21.0,,,4,2446,354,49,64615.0,04,7,6,2497,23.386503857618663,The last book from this shelf goes 23.4 in/cm into shelf 2497
19.0,x,RM315 .A4 Vol. 16,4,2447,355,50,64634.0,04,1,1,2498,16.319755440199515,The last book from this shelf goes 16.3 in/cm into shelf 2498
19.0,,,4,2448,355,50,64653.0,04,2,1,2499,9.253007022780366,The last book from this shelf goes 9.3 in/cm into shelf 2499
20.0,,,4,2449,355,50,64673.0,04,3,1,2500,3.1862586053612176,The last book from this shelf goes 3.2 in/cm into shelf 2500
19.0,,,4,2450,355,50,64692.0,04,4,1,2500,22.186258605361218,The last book from this shelf goes 22.2 in/cm into shelf 2500
22.0,,,4,2451,355,50,64714.0,04,5,1,2501,18.11951018794207,The last book from this shelf goes 18.1 in/cm into shelf 2501
20.0,,,4,2452,355,50,64734.0,04,6,1,2502,12.05276177052292,The last book from this shelf goes 12.1 in/cm into shelf 2502
21.0,,,4,2453,355,50,64755.0,04,7,1,2503,6.986013353103772,The last book from this shelf goes 7.0 in/cm into shelf 2503
22.0,x,,4,2454,356,50,64777.0,04,1,2,2504,2.919264935684623,The last book from this shelf goes 2.9 in/cm into shelf 2504
22.0,,,4,2455,356,50,64799.0,04,2,2,2504,24.919264935684623,The last book from this shelf goes 24.9 in/cm into shelf 2504
21.0,,,4,2456,356,50,64820.0,04,3,2,2505,19.852516518265475,The last book from this shelf goes 19.9 in/cm into shelf 2505
24.0,,,4,2457,356,50,64844.0,04,4,2,2506,17.785768100846326,The last book from this shelf goes 17.8 in/cm into shelf 2506
13.0,,,4,2458,356,50,64857.0,04,5,2,2507,4.719019683427177,The last book from this shelf goes 4.7 in/cm into shelf 2507
20.0,,,4,2459,356,50,64877.0,04,6,2,2507,24.719019683427177,The last book from this shelf goes 24.7 in/cm into shelf 2507
20.0,,,4,2460,356,50,64897.0,04,7,2,2508,18.65227126600803,The last book from this shelf goes 18.7 in/cm into shelf 2508
33.0,x,,4,2461,357,50,64930.0,04,1,3,2509,25.58552284858888,The last book from this shelf goes 25.6 in/cm into shelf 2509
30.0,,,4,2462,357,50,64960.0,04,2,3,2511,3.452026013750583,The last book from this shelf goes 3.5 in/cm into shelf 2511
35.0,,,4,2463,357,50,64995.0,04,3,3,2512,12.385277596331434,The last book from this shelf goes 12.4 in/cm into shelf 2512
33.0,,,4,2464,357,50,65028.0,04,4,3,2513,19.318529178912286,The last book from this shelf goes 19.3 in/cm into shelf 2513
32.0,,,4,2465,357,50,65060.0,04,5,3,2514,25.251780761493137,The last book from this shelf goes 25.3 in/cm into shelf 2514
27.0,,,4,2466,357,50,65087.0,04,6,3,2516,0.11828392665483989,The last book from this shelf goes 0.1 in/cm into shelf 2516
29.0,,,4,2467,357,50,65116.0,04,7,3,2517,3.0515355092356913,The last book from this shelf goes 3.1 in/cm into shelf 2517
28.0,x,,4,2468,358,50,65144.0,04,1,4,2518,4.984787091816543,The last book from this shelf goes 5.0 in/cm into shelf 2518
33.0,,,4,2469,358,50,65177.0,04,2,4,2519,11.918038674397394,The last book from this shelf goes 11.9 in/cm into shelf 2519
35.0,,,4,2470,358,50,65212.0,04,3,4,2520,20.851290256978245,The last book from this shelf goes 20.9 in/cm into shelf 2520
33.0,,,4,2471,358,50,65245.0,04,4,4,2522,1.7177934221399482,The last book from this shelf goes 1.7 in/cm into shelf 2522
30.0,,,4,2472,358,50,65275.0,04,5,4,2523,5.6510450047208,The last book from this shelf goes 5.7 in/cm into shelf 2523
31.0,,,4,2473,358,50,65306.0,04,6,4,2524,10.584296587301651,The last book from this shelf goes 10.6 in/cm into shelf 2524
22.0,,,4,2474,358,50,65328.0,04,7,4,2525,6.517548169882502,The last book from this shelf goes 6.5 in/cm into shelf 2525
20.0,x,,4,2475,359,50,65348.0,04,1,5,2526,0.4507997524633538,The last book from this shelf goes 0.5 in/cm into shelf 2526
31.0,,,4,2476,359,50,65379.0,04,2,5,2527,5.384051335044205,The last book from this shelf goes 5.4 in/cm into shelf 2527
21.0,,,4,2477,359,50,65400.0,04,3,5,2528,0.3173029176250566,The last book from this shelf goes 0.3 in/cm into shelf 2528
29.0,,,4,2478,359,50,65429.0,04,4,5,2529,3.250554500205908,The last book from this shelf goes 3.3 in/cm into shelf 2529
25.0,,,4,2479,359,50,65454.0,04,5,5,2530,2.1838060827867594,The last book from this shelf goes 2.2 in/cm into shelf 2530
28.0,,,4,2480,359,50,65482.0,04,6,5,2531,4.117057665367611,The last book from this shelf goes 4.1 in/cm into shelf 2531
26.0,,,4,2481,359,50,65508.0,04,7,5,2532,4.050309247948462,The last book from this shelf goes 4.1 in/cm into shelf 2532
20.0,x,,4,2482,360,50,65528.0,04,1,6,2532,24.050309247948462,The last book from this shelf goes 24.1 in/cm into shelf 2532
25.0,,,4,2483,360,50,65553.0,04,2,6,2533,22.983560830529314,The last book from this shelf goes 23.0 in/cm into shelf 2533
25.0,,,4,2484,360,50,65578.0,04,3,6,2534,21.916812413110165,The last book from this shelf goes 21.9 in/cm into shelf 2534
28.0,,,4,2485,360,50,65606.0,04,4,6,2535,23.850063995691016,The last book from this shelf goes 23.9 in/cm into shelf 2535
25.0,,,4,2486,360,50,65631.0,04,5,6,2536,22.783315578271868,The last book from this shelf goes 22.8 in/cm into shelf 2536
29.0,,,4,2487,360,50,65660.0,04,6,6,2537,25.71656716085272,The last book from this shelf goes 25.7 in/cm into shelf 2537
25.0,,,4,2488,360,50,65685.0,04,7,6,2538,24.64981874343357,The last book from this shelf goes 24.6 in/cm into shelf 2538
24.0,x,RT62 .B43,4,2489,361,51,65709.0,04,1,1,2539,22.583070326014422,The last book from this shelf goes 22.6 in/cm into shelf 2539
26.0,,,4,2490,361,51,65735.0,04,2,1,2540,22.516321908595273,The last book from this shelf goes 22.5 in/cm into shelf 2540
30.0,,,4,2491,361,51,65765.0,04,3,1,2542,0.38282507375697605,The last book from this shelf goes 0.4 in/cm into shelf 2542
25.0,,,4,2492,361,51,65790.0,04,4,1,2542,25.382825073756976,The last book from this shelf goes 25.4 in/cm into shelf 2542
28.0,,,4,2493,361,51,65818.0,04,5,1,2544,1.2493282389186788,The last book from this shelf goes 1.2 in/cm into shelf 2544
26.0,,,4,2494,361,51,65844.0,04,6,1,2545,1.1825798214995302,The last book from this shelf goes 1.2 in/cm into shelf 2545
28.0,,,4,2495,361,51,65872.0,04,7,1,2546,3.1158314040803816,The last book from this shelf goes 3.1 in/cm into shelf 2546
28.0,x,,4,2496,362,51,65900.0,04,1,2,2547,5.049082986661233,The last book from this shelf goes 5.0 in/cm into shelf 2547
33.0,,,4,2497,362,51,65933.0,04,2,2,2548,11.982334569242084,The last book from this shelf goes 12.0 in/cm into shelf 2548
29.0,,,4,2498,362,51,65962.0,04,3,2,2549,14.915586151822936,The last book from this shelf goes 14.9 in/cm into shelf 2549
21.0,,,4,2499,362,51,65983.0,04,4,2,2550,9.848837734403787,The last book from this shelf goes 9.8 in/cm into shelf 2550
30.0,,,4,2500,362,51,66013.0,04,5,2,2551,13.782089316984639,The last book from this shelf goes 13.8 in/cm into shelf 2551
33.0,,,4,2501,362,51,66046.0,04,6,2,2552,20.71534089956549,The last book from this shelf goes 20.7 in/cm into shelf 2552
